14,2,2,2,"1BMA","The","ENG","4.01",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.01",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
15,2,2,2,"1BMA","Dej","BKH","4.01",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.01",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
16,3,3,3,"1BMA","Wer","STAT","2.13",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.01",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
17,2,2,2,"1BMA","Voe","IHBT","4.01",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.01",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
18,3,3,3,"1BMA","Decl","MAR","4.01",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.01",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
19,2,2,2,"1BMA","Dej","BALANS","4.01",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.01",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
20,2,2,2,"1BMA","Tae","FIS","4.01",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.01",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
21,2,2,2,"1BMA","Bern","SPA","4.01",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.01",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
21,2,2,0,"1BMN","Bern","SPA","4.01",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.01",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
21,2,0,2,"1BMA","Dero","DTS","6.01",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"6.01",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
21,2,0,0,"1BMN","Dero","DTS","6.01",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"6.01",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
22,2,2,2,"1BMB","Cas","ECON","4.02",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
23,1,1,1,"1BMB","Cas","ECON","4.02",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
24,3,3,3,"1BMB","Kem","BHR","4.02",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
25,2,2,2,"1BMB","Kem","BHR","4.02",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
26,2,2,2,"1BMB","De","WORD","2.12",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
27,3,3,3,"1BMB","BRUST","EXCEL","2.12",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
28,1,1,1,"1BMB","Rae","ETH","4.02",,30,1.00000,"JAAR",,,"20090727","20100702",0.00490,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
29,2,2,2,"1BMB","Van4","NED","4.02",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
30,1,1,1,"1BMB","De W","GRDYN","4.02",,30,1.00000,"1SEM",,,"20090727","20100702",0.00490,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
31,2,2,2,"1BMB","De W","GRDYN","4.02",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,"1/2 van de groep",,"4.02",,,,"nR",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
32,1,1,1,"1BMB","De V","METHO","4.02",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
33,2,2,2,"1BMB","Del","FRA","4.02",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
34,3,3,3,"1BMB","Del","FRA","4.02",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
35,2,2,2,"1BMB","Van4","ENG","4.02",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
36,2,2,2,"1BMB","Dej","BKH","4.02",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
37,3,3,3,"1BMB","Wer","STAT","2.13",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
38,2,2,2,"1BMB","Voe","IHBT","4.02",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
39,3,3,3,"1BMB","Decl","MAR","4.02",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.02",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
40,2,2,2,"1BMB","Dej","BALANS","4.02",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
41,2,2,2,"1BMB","Tae","FIS","4.02",,60,2.00000,"JAAR",,,"20090727","20100702",0.00980,"studenten Acc. Fiscaliteit zonder vierde taal",,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
41,2,2,0,"1BMA","Tae","FIS","4.02",,60,2.00000,"JAAR",,,"20090727","20100702",0.00980,"studenten Acc. Fiscaliteit zonder vierde taal",,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
42,2,2,2,"1BMB","Ost","FBT","4.02",,60,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
42,2,2,0,"1BMA","Ost","FBT","4.02",,60,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
43,1,1,1,"1BMB","Ost","FBT","4.02",,60,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
43,1,1,0,"1BMA","Ost","FBT","4.02",,60,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.02",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
44,2,2,2,"1BMC","Cas","ECON","4.03",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
45,1,1,1,"1BMC","Cas","ECON","4.03",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
46,3,3,3,"1BMC","Les","BHR","4.03",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
47,2,2,2,"1BMC","Les","BHR","4.03",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
48,2,2,2,"1BMC","De","WORD","2.12",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
49,3,3,3,"1BMC","BRUST","EXCEL","2.12",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
51,2,2,2,"1BMC","Van4","NED","4.03",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
52,1,1,1,"1BMC","De W","GRDYN","4.03",,30,1.00000,"1SEM",,,"20090727","20100702",0.00490,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
53,2,2,2,"1BMC","De W","GRDYN","4.03",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,"1/2 van de groep",,"4.03",,,,"nR",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
54,1,1,1,"1BMC","De V","METHO","4.03",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
55,2,2,2,"1BMC","Del","FRA","4.03",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
56,3,3,3,"1BMC","Del","FRA","4.03",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
57,2,2,2,"1BMC","Van4","ENG","4.03",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
58,2,2,2,"1BMC","Tae","BKH","4.03",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
59,3,3,3,"1BMC","Wer","STAT","2.13",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
60,2,2,2,"1BMC","Voe","IHBT","4.03",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
61,3,3,3,"1BMC","Pan","MAR","4.03",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
62,2,2,2,"1BMC","Tae","BALANS","4.03",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
63,2,2,2,"1BMC","Va","FIS","4.03",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
64,2,2,2,"1BMC","Ost","FBT","4.03",,60,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"an",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
64,2,2,0,"STVAF","Ost","FBT","4.03",,60,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.03",,,,"an",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
65,1,1,1,"1BMC","Ost","FBT","4.03",,60,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
65,1,1,0,"STVAF","Ost","FBT","4.03",,60,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.03",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
66,2,2,2,"1BMD","Cas","ECON","4.04",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
67,1,1,1,"1BMD","Cas","ECON","4.04",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
68,3,3,3,"1BMD","Les","BHR","4.04",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
69,2,2,2,"1BMD","Les","BHR","4.04",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
70,2,2,2,"1BMD","De","WORD","2.12",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
71,3,3,3,"1BMD","BRUST","EXCEL","2.12",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
72,1,1,1,"1BMD","Rae","ETH","4.04",,60,1.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
72,1,1,0,"1BMC","Rae","ETH","4.04",,60,1.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
73,2,2,2,"1BMD","Van4","NED","4.04",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
74,1,1,1,"1BMD","De W","GRDYN","4.04",,30,1.00000,"1SEM",,,"20090727","20100702",0.00490,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
75,2,2,2,"1BMD","De W","GRDYN","4.04",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,"1/2 van de groep",,"4.04",,,,"nR",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
76,1,1,1,"1BMD","De V","METHO","4.04",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
77,2,2,2,"1BMD","Cro","FRA","4.04",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
78,3,3,3,"1BMD","Cro","FRA","4.04",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
79,2,2,2,"1BMD","Wil","ENG","4.04",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
80,2,2,2,"1BMD","Tae","BKH","4.04",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
81,3,3,3,"1BMD","Duv","STAT","2.13",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
82,2,2,2,"1BMD","Voe","IHBT","4.04",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
83,3,3,3,"1BMD","Pan","MAR","4.04",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
84,2,2,2,"1BMD","Tae","BALANS","4.04",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
85,2,2,2,"1BMD","Va","FIS","4.04",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.04",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
86,2,2,2,"1BMD","Ost","FBT","4.04",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
87,1,1,1,"1BMD","Ost","FBT","4.04",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.04",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
88,2,2,2,"1BME","Van1","ECON","4.09",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
89,1,1,1,"1BME","Van1","ECON","4.09",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
90,3,3,3,"1BME","Kem","BHR","4.09",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
91,2,2,2,"1BME","Kem","BHR","4.09",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
92,2,2,2,"1BME","De","WORD","2.12",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
93,3,3,3,"1BME","BRUST","EXCEL","2.12",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
94,1,1,1,"1BME","Vanh","ETH","4.09",,30,1.00000,"JAAR",,,"20090727","20100702",0.00490,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
95,2,2,2,"1BME","Van4","NED","4.09",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
96,1,1,1,"1BME","Tru","GRDYN","4.09",,30,1.00000,"1SEM",,,"20090727","20100702",0.00490,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
97,2,2,2,"1BME","Tru","GRDYN","4.09",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,"1/2 van de groep",,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
98,1,1,1,"1BME","De V","METHO","4.09",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
99,2,2,2,"1BME","WILEV","FRA","4.09",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
100,3,3,3,"1BME","WILEV","FRA","4.09",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
101,2,2,2,"1BME","Wil","ENG","4.09",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
102,2,2,2,"1BME","Decl","BKH","4.09",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
103,3,3,3,"1BME","Duv","STAT","2.13",,30,3.00000,"2SEM",,,"20090727","20100702",0.01470,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
104,2,2,2,"1BME","Voe","IHBT","4.09",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
105,2,2,2,"1BME","Fre","MAR","4.09",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
106,1,1,1,"1BME","Fre","MAR","4.09",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
107,2,2,2,"1BME","Van2","FIS","4.09",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
108,2,2,2,"1BME","Bern","SPA","4.09",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
108,2,2,0,"1BMF","Bern","SPA","4.09",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
108,2,0,2,"1BME","Dero","DTS","6.02",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"6.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
108,2,0,0,"1BMF","Dero","DTS","6.02",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"6.02",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
109,2,2,2,"1BMG","ISEDE","SPA","4.05",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.05",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
109,2,0,2,"1BMG","Dero","DTS","6.03",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"6.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
109,2,2,0,"1BMH","Dero","DTS","6.03",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"6.03",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
110,2,2,2,"1BMH","ISEDE","SPA","4.07",,30,2.00000,"JAAR",,,"20090727","20100702",0.00980,,,"4.07",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
111,1,1,1,"1BME","Hon","MARUIT","4.09",,30,1.00000,"1SEM",,,"20090727","20100702",0.00490,,,"4.09",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
112,2,2,2,"1BME","Hon","MARUIT","4.09",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.09",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
113,2,2,2,"1BMF","Van1","ECON","4.10",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
114,1,1,1,"1BMF","Van1","ECON","4.10",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
115,3,3,3,"1BMF","Kem","BHR","4.10",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
116,2,2,2,"1BMF","Kem","BHR","4.10",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
117,2,2,2,"1BMF","De","WORD","2.12",,30,2.00000,"2SEM",,,"20090727","20100702",0.00980,,,"4.10",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
118,3,3,3,"1BMF","BRUST","EXCEL","2.14",,30,3.00000,"1SEM",,,"20090727","20100702",0.01470,,,"4.10",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
119,1,1,1,"1BMF","Vanh","ETH","4.10",,30,1.00000,"JAAR",,,"20090727","20100702",0.00490,,,"4.10",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
120,2,2,2,"1BMF","Van4","NED","4.10",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
121,1,1,1,"1BMF","Tru","GRDYN","4.10",,30,1.00000,"1SEM",,,"20090727","20100702",0.00490,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
122,1,1,1,"1BMF","De V","METHO","4.10",,30,1.00000,"2SEM",,,"20090727","20100702",0.00490,,,"4.10",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
123,2,2,2,"1BMF","WILEV","FRA","4.10",,30,2.00000,"1SEM",,,"20090727","20100702",0.00980,,,"4.10",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
